ClaimID,EmployeeID,EmployeeName,Role,Department,ClaimDate,ClaimTime,SubmissionDate,LateSubmission,Category,VendorID,VendorName,VendorType,Country,Currency,ExchangeRate,AmountLocal,AmountAUD,ReceiptID,SplitClaimFlag,NightTimeClaim,WeekendClaim,PolicyBreach,ApproverID,ApproverName,SelfApproval,PostedToAP,Approved,Notes,HighFreqVendor,DuplicateReceipt,SplitDetection,RiskScoreSimple
CLM000286,EMP023,Employee 23,Admin,Administration,2024-02-22,13:24:10,2024-04-18,True,Accommodation,VEN0063,Vendor 63 - TaxiCo,LocalShop,AU,AUD,1.0,320.31,320.31,RCT764845,False,False,False,False,APR002,Approver 2,False,True,True,,False,False,False,1
CLM000287,EMP063,Employee 63,Admin,Pharmacy,2024-08-02,19:25:43,2024-11-20,True,Training,VEN0086,Vendor 86 - ConferenceOrganizer,Courier,AU,AUD,1.0,5776.4,5776.4,RCT513224,False,False,False,True,APR016,Approver 16,False,True,True,Conference attendance,False,False,False,3
CLM000288,EMP030,Employee 30,Technician,Administration,2024-12-17,16:34:57,2024-12-17,False,Parking,VEN0052,Vendor 52 - ConferenceOrganizer,ConferenceOrganizer,AU,AUD,1.0,29.09,29.09,RCT746850,False,False,False,False,APR007,Approver 7,False,True,True,Retrospective claim,False,False,False,0
CLM000289,EMP048,Employee 48,Lab Tech,Radiology,2024-06-28,02:46:29,2024-08-04,True,Taxi,VEN0095,Vendor 95 - TaxiCo,UniformShop,US,AUD,1.0,19.52,19.52,RCT202972,False,True,False,False,APR002,Approver 2,False,True,True,Urgent supply,False,False,False,2
CLM000290,EMP003,Employee 3,Doctor,Surgery,2024-08-28,16:50:49,2024-10-26,True,Courier,VEN0116,Vendor 116 - UniformShop,MedicalSupplier,AU,AUD,1.0,6.86,6.86,RCT746281,False,False,False,False,APR009,Approver 9,False,True,False,Training course approved,False,False,False,1
CLM000291,EMP067,Employee 67,Nurse,Administration,2024-01-02,08:26:24,2024-01-02,False,Uniforms,VEN0011,Vendor 11 - LocalShop,SubscriptionService,AU,AUD,1.0,85.49,85.49,RCT557309,False,False,False,False,APR013,Approver 13,False,True,True,Urgent supply,False,False,False,0
CLM000292,EMP053,Employee 53,Physio,Emergency,2024-07-08,22:59:16,2024-07-08,False,Training,VEN0117,Vendor 117 - UniformShop,Courier,AU,AUD,1.0,375.43,375.43,RCT394247,False,False,False,False,APR005,Approver 5,False,True,True,,False,False,False,0
CLM000293,EMP060,Employee 60,Lab Tech,Emergency,2024-12-12,11:42:03,2025-01-20,True,Parking,VEN0032,Vendor 32 - LocalShop,LocalShop,AU,AUD,1.0,5.0,5.0,RCT707021,False,False,False,False,APR009,Approver 9,False,True,False,Conference attendance,False,False,False,1
CLM000294,EMP034,Employee 34,Lab Tech,Emergency,2024-09-10,04:16:37,2024-09-10,False,Medical Supplies,VEN0033,Vendor 33 - TaxiCo,TaxiCo,CN,AUD,1.0,212.1,212.1,RCT868844,False,True,False,False,APR015,Approver 15,False,True,True,Training course approved,False,False,False,1
CLM000295,EMP030,Employee 30,Technician,Administration,2024-11-25,06:07:10,2025-03-15,True,Meals,VEN0025,Vendor 25 - MedicalSupplier,Courier,AU,AUD,1.0,26.85,26.85,RCT266956,False,False,False,False,APR012,Approver 12,False,True,True,Urgent supply,False,False,False,1
CLM000296,EMP062,Employee 62,Lab Tech,Outpatient,2024-01-16,00:42:25,2024-01-16,False,Accommodation,VEN0100,Vendor 100 - Courier,UniformShop,AU,AUD,1.0,123.92,123.92,RCT345386,False,True,False,False,APR002,Approver 2,False,True,True,,False,False,False,1
CLM000297,EMP010,Employee 10,Lab Tech,Administration,2024-01-16,11:33:02,2024-03-25,True,Medical Supplies,VEN0085,Vendor 85 - Catering,TaxiCo,AU,AUD,1.0,722.78,722.78,RCT969948,False,False,False,False,APR011,Approver 11,False,True,True,Retrospective claim,False,False,False,1
CLM000298,EMP011,Employee 11,Technician,Surgery,2024-09-10,20:22:18,2024-12-13,True,Taxi,VEN0110,Vendor 110 - SubscriptionService,UniformShop,AU,INR,0.018,51.92,0.93,RCT525556,False,False,False,False,APR014,Approver 14,False,True,True,Training course approved,False,False,False,1
CLM000299,EMP064,Employee 64,Technician,Emergency,2024-06-19,02:10:57,2024-06-19,False,Uniforms,VEN0028,Vendor 28 - SubscriptionService,ConferenceOrganizer,AU,AUD,1.0,55.63,55.63,RCT257538,False,True,False,False,APR014,Approver 14,False,True,True,Missing PO noted,False,False,False,1
CLM000300,EMP055,Employee 55,Doctor,Administration,2024-02-14,17:55:28,2024-02-14,False,Meals,VEN0098,Vendor 98 - SubscriptionService,TaxiCo,AU,AUD,1.0,11.54,11.54,RCT778700,False,False,False,False,APR004,Approver 4,False,True,True,,False,False,False,0
CLM000301,EMP017,Employee 17,Admin,Emergency,2024-12-11,19:40:17,2025-01-13,True,Training,VEN0087,Vendor 87 - Catering,ConferenceOrganizer,AU,INR,0.018,2134.98,38.43,RCT525151,False,False,False,False,EMP017,Employee 17,True,True,True,,False,False,False,4
CLM000302,EMP058,Employee 58,Pharmacist,Outpatient,2024-03-25,19:09:06,2024-05-05,True,Meals,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,AUD,1.0,10.28,10.28,RCT330019,False,False,False,False,APR013,Approver 13,False,True,True,Urgent supply,False,False,False,1
CLM000303,EMP035,Employee 35,Lab Tech,Surgery,2024-03-06,15:45:20,2024-03-06,False,Courier,VEN0086,Vendor 86 - ConferenceOrganizer,Courier,AU,AUD,1.0,6.05,6.05,RCT496583,False,False,False,False,APR002,Approver 2,False,True,True,Training course approved,False,False,False,0
CLM000304,EMP014,Employee 14,Physio,Surgery,2024-08-23,07:16:40,2024-11-02,True,Uniforms,VEN0081,Vendor 81 - TaxiCo,UniformShop,AU,AUD,1.0,150.5,150.5,RCT921945,False,False,False,False,APR012,Approver 12,False,True,True,,False,False,False,1
CLM000305,EMP011,Employee 11,Technician,Surgery,2024-12-14,07:59:39,2024-12-14,False,Taxi,VEN0012,Vendor 12 - UniformShop,Courier,US,AUD,1.0,21.36,21.36,RCT831531,False,False,True,False,APR006,Approver 6,False,True,True,Missing PO noted,False,False,False,1
CLM000306,EMP010,Employee 10,Lab Tech,Administration,2024-12-18,10:50:01,2024-12-18,False,Training,VEN0044,Vendor 44 - TaxiCo,Catering,CN,AUD,1.0,575.21,575.21,RCT343807,False,False,False,False,APR001,Approver 1,False,True,True,Missing PO noted,False,False,False,0
CLM000307,EMP033,Employee 33,Admin,Administration,2024-11-02,14:12:35,2025-01-22,True,Meals,VEN0070,Vendor 70 - UniformShop,SubscriptionService,AU,AUD,1.0,24.85,24.85,RCT786341,False,False,True,False,APR010,Approver 10,False,True,True,Urgent supply,False,False,False,2
CLM000308,EMP060,Employee 60,Lab Tech,Emergency,2024-11-28,20:28:53,2024-11-28,False,Taxi,VEN0039,Vendor 39 - UniformShop,MedicalSupplier,AU,AUD,1.0,46.83,46.83,RCT813666,False,False,False,False,APR008,Approver 8,False,True,True,Conference attendance,False,False,False,0
CLM000309,EMP069,Employee 69,Pharmacist,Surgery,2024-04-08,00:32:37,2024-05-30,True,Meals,VEN0044,Vendor 44 - TaxiCo,Catering,CN,AUD,1.0,39.76,39.76,RCT244775,False,True,False,False,APR006,Approver 6,False,True,True,Training course approved,False,False,False,2
CLM000310,EMP007,Employee 7,Nurse,Surgery,2024-07-16,00:41:20,2024-07-16,False,Accommodation,VEN0080,Vendor 80 - Courier,LocalShop,AU,AUD,1.0,406.44,406.44,RCT817817,True,True,False,True,APR001,Approver 1,False,True,True,Retrospective claim,False,False,False,5
CLM000311,EMP044,Employee 44,Lab Tech,Outpatient,2024-06-18,05:13:14,2024-10-03,True,Conference,VEN0086,Vendor 86 - ConferenceOrganizer,Courier,AU,AUD,1.0,850.95,850.95,RCT139589,False,False,False,False,APR017,Approver 17,False,True,False,,False,False,False,1
CLM000312,EMP019,Employee 19,Physio,Outpatient,2024-10-27,16:56:05,2024-11-20,False,Meals,VEN0119,Vendor 119 - Hotel,Courier,AU,AUD,1.0,42.02,42.02,RCT788793,False,False,True,False,APR008,Approver 8,False,True,True,Retrospective claim,False,False,False,1
CLM000313,EMP048,Employee 48,Lab Tech,Radiology,2024-03-06,21:00:28,2024-03-06,False,Medical Supplies,VEN0010,Vendor 10 - ConferenceOrganizer,UniformShop,AU,USD,1.5,278.68,418.02,RCT389340,False,False,False,False,APR001,Approver 1,False,True,True,,False,False,False,0
CLM000314,EMP070,Employee 70,Admin,Surgery,2024-12-22,02:38:14,2025-04-14,True,Taxi,VEN0106,Vendor 106 - LocalShop,Catering,IN,AUD,1.0,38.85,38.85,RCT711248,False,True,True,False,APR002,Approver 2,False,True,False,Retrospective claim,False,False,False,3
CLM000315,EMP074,Employee 74,Physio,Outpatient,2024-01-02,04:51:39,2024-04-21,True,Uniforms,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,AUD,1.0,160.5,160.5,RCT627611,False,True,False,False,APR017,Approver 17,False,True,True,Retrospective claim,False,False,False,2
CLM000316,EMP029,Employee 29,Nurse,Pharmacy,2024-04-07,19:36:29,2024-06-22,True,Subscriptions,VEN0005,Vendor 5 - Catering,LocalShop,AU,AUD,1.0,48.93,48.93,RCT894268,False,False,True,False,APR003,Approver 3,False,True,True,Urgent supply,False,False,False,2
CLM000317,EMP075,Employee 75,Nurse,Surgery,2024-01-27,19:35:01,2024-01-30,False,Meals,VEN0093,Vendor 93 - UniformShop,MedicalSupplier,AU,AUD,1.0,39.49,39.49,RCT341099,False,False,True,False,APR012,Approver 12,False,True,True,Urgent supply,False,False,False,1
CLM000318,EMP067,Employee 67,Nurse,Administration,2024-02-06,17:26:06,2024-02-06,False,Meals,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,AUD,1.0,19.3,19.3,RCT287155,False,False,False,False,APR007,Approver 7,False,True,True,Training course approved,False,False,False,0
CLM000319,EMP006,Employee 6,Technician,Emergency,2024-07-12,02:16:49,2024-07-12,False,Uniforms,VEN0001,Vendor 1 - LocalShop,UniformShop,US,AUD,1.0,98.21,98.21,RCT340341,False,True,False,False,APR002,Approver 2,False,True,False,Missing PO noted,False,False,False,1
CLM000320,EMP051,Employee 51,Admin,Surgery,2024-09-14,09:29:52,2024-09-14,False,Meals,VEN0044,Vendor 44 - TaxiCo,Catering,CN,AUD,1.0,37.58,37.58,RCT144316,False,False,True,False,APR007,Approver 7,False,True,True,Urgent supply,False,False,False,1
CLM000321,EMP043,Employee 43,Nurse,Surgery,2024-07-09,21:17:43,2024-07-09,False,Subscriptions,VEN0023,Vendor 23 - MedicalSupplier,SubscriptionService,AU,AUD,1.0,15.41,15.41,RCT332881,False,False,False,False,APR004,Approver 4,False,True,True,Urgent supply,False,False,False,0
CLM000322,EMP048,Employee 48,Lab Tech,Radiology,2024-06-01,04:04:18,2024-06-01,False,Taxi,VEN0096,Vendor 96 - ConferenceOrganizer,UniformShop,AU,AUD,1.0,58.94,58.94,RCT430984,False,True,True,False,APR003,Approver 3,False,True,True,Urgent supply,False,False,False,2
CLM000323,EMP019,Employee 19,Physio,Outpatient,2024-03-13,12:21:34,2024-03-18,False,Uniforms,VEN0105,Vendor 105 - TaxiCo,SubscriptionService,AU,NZD,0.92,93.74,86.24,RCT483699,False,False,False,False,APR014,Approver 14,False,True,True,Conference attendance,False,False,False,0
CLM000324,EMP008,Employee 8,Pharmacist,Radiology,2024-03-10,17:29:35,2024-05-30,True,Training,VEN0016,Vendor 16 - Hotel,Catering,AU,AUD,1.0,1433.28,1433.28,RCT204721,False,False,True,False,APR008,Approver 8,False,True,True,Missing PO noted,False,False,False,2
CLM000325,EMP046,Employee 46,Lab Tech,Pharmacy,2024-02-28,19:06:35,2024-03-26,False,Parking,VEN0078,Vendor 78 - Hotel,Courier,AU,AUD,1.0,18.69,18.69,RCT990649,False,False,False,False,APR015,Approver 15,False,True,True,,False,False,False,0
CLM000326,EMP032,Employee 32,Admin,Surgery,2024-06-03,20:58:41,2024-06-03,False,Meals,VEN0055,Vendor 55 - MedicalSupplier,ConferenceOrganizer,AU,AUD,1.0,5.0,5.0,RCT599687,False,False,False,False,APR009,Approver 9,False,True,True,Urgent supply,False,False,False,0
CLM000327,EMP005,Employee 5,Pharmacist,Emergency,2024-05-13,16:20:30,2024-06-18,True,Taxi,VEN0019,Vendor 19 - MedicalSupplier,UniformShop,AU,AUD,1.0,32.87,32.87,RCT734992,False,False,False,False,APR008,Approver 8,False,True,True,Missing PO noted,False,False,False,1
CLM000328,EMP054,Employee 54,Nurse,Surgery,2024-07-17,23:26:12,2024-09-02,True,Accommodation,VEN0071,Vendor 71 - Catering,UniformShop,AU,AUD,1.0,251.94,251.94,RCT743473,False,False,False,False,APR016,Approver 16,False,True,True,Missing PO noted,False,False,False,1
CLM000329,EMP039,Employee 39,Doctor,Administration,2024-08-25,15:57:23,2024-08-25,False,Taxi,VEN0099,Vendor 99 - SubscriptionService,UniformShop,AU,AUD,1.0,20.06,20.06,RCT460317,False,False,True,False,APR017,Approver 17,False,True,True,Conference attendance,False,False,False,1
CLM000330,EMP053,Employee 53,Physio,Emergency,2024-10-30,20:25:40,2024-10-30,False,Accommodation,VEN0057,Vendor 57 - Courier,TaxiCo,AU,AUD,1.0,47.12,47.12,RCT275445,False,False,False,False,APR016,Approver 16,False,True,True,,False,False,False,0
CLM000331,EMP047,Employee 47,Admin,Surgery,2024-03-22,00:44:43,2024-06-05,True,Medical Supplies,VEN0042,Vendor 42 - TaxiCo,LocalShop,AU,NZD,0.92,735.13,676.32,RCT675074,False,True,False,False,APR014,Approver 14,False,True,True,,False,False,False,2
CLM000332,EMP020,Employee 20,Admin,Emergency,2024-09-11,21:40:35,2024-10-07,False,Medical Supplies,VEN0059,Vendor 59 - LocalShop,Catering,AU,AUD,1.0,189.46,189.46,RCT756912,True,False,False,False,APR014,Approver 14,False,True,False,Conference attendance,False,False,False,2
CLM000333,EMP062,Employee 62,Lab Tech,Outpatient,2024-06-30,06:14:26,2024-08-08,True,Courier,VEN0111,Vendor 111 - ConferenceOrganizer,LocalShop,US,AUD,1.0,75.81,75.81,RCT831510,False,False,True,False,APR016,Approver 16,False,True,True,Missing PO noted,False,False,False,2
CLM000334,EMP044,Employee 44,Lab Tech,Outpatient,2024-09-05,04:16:11,2024-09-05,False,Medical Supplies,VEN0089,Vendor 89 - Courier,MedicalSupplier,AU,AUD,1.0,488.39,488.39,RCT943797,False,True,False,False,APR006,Approver 6,False,True,True,Training course approved,False,False,False,1
CLM000335,EMP037,Employee 37,Technician,Pharmacy,2024-05-13,23:40:49,2024-08-01,True,Taxi,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,NZD,0.92,150.29,138.27,RCT499974,False,False,False,True,APR009,Approver 9,False,True,True,Retrospective claim,False,False,False,3
CLM000336,EMP036,Employee 36,Lab Tech,Surgery,2024-06-18,08:29:55,2024-06-18,False,Uniforms,VEN0097,Vendor 97 - MedicalSupplier,UniformShop,AU,AUD,1.0,86.13,86.13,RCT968668,False,False,False,False,APR002,Approver 2,False,True,False,Missing PO noted,False,False,False,0
CLM000337,EMP036,Employee 36,Lab Tech,Surgery,2024-09-22,07:12:29,2024-09-22,False,Medical Supplies,VEN0033,Vendor 33 - TaxiCo,TaxiCo,CN,AUD,1.0,193.99,193.99,RCT532961,False,False,True,False,APR013,Approver 13,False,True,True,Missing PO noted,False,False,False,1
CLM000338,EMP051,Employee 51,Admin,Surgery,2024-08-29,14:23:55,2024-12-22,True,Uniforms,VEN0084,Vendor 84 - UniformShop,TaxiCo,AU,AUD,1.0,690.74,690.74,RCT660957,False,False,False,True,APR017,Approver 17,False,True,True,,False,False,False,3
CLM000339,EMP047,Employee 47,Admin,Surgery,2024-02-28,13:00:35,2024-02-28,False,Taxi,VEN0119,Vendor 119 - Hotel,Courier,AU,AUD,1.0,14.98,14.98,RCT938297,True,False,False,False,APR008,Approver 8,False,True,True,Training course approved,False,False,False,2
CLM000340,EMP074,Employee 74,Physio,Outpatient,2024-01-22,04:01:05,2024-01-22,False,Accommodation,VEN0033,Vendor 33 - TaxiCo,TaxiCo,CN,AUD,1.0,235.03,235.03,RCT301528,True,True,False,False,APR013,Approver 13,False,False,True,Conference attendance,False,False,False,3
CLM000341,EMP067,Employee 67,Nurse,Administration,2024-10-26,04:28:06,2024-11-20,False,Uniforms,VEN0033,Vendor 33 - TaxiCo,TaxiCo,CN,AUD,1.0,133.56,133.56,RCT871041,False,True,True,False,APR003,Approver 3,False,True,True,Urgent supply,False,False,False,2
CLM000342,EMP022,Employee 22,Technician,Emergency,2024-03-02,13:16:21,2024-04-19,True,Meals,VEN0034,Vendor 34 - TaxiCo,UniformShop,AU,AUD,1.0,15.64,15.64,RCT228074,False,False,True,False,APR016,Approver 16,False,True,True,,False,False,False,2
CLM000343,EMP010,Employee 10,Lab Tech,Administration,2024-04-01,14:24:15,2024-06-18,True,Taxi,VEN0009,Vendor 9 - Catering,UniformShop,AU,AUD,1.0,192.35,192.35,RCT713099,False,False,False,True,EMP010,Employee 10,True,True,True,Retrospective claim,False,False,False,6
CLM000344,EMP048,Employee 48,Lab Tech,Radiology,2024-03-01,18:09:05,2024-06-16,True,Accommodation,VEN0021,Vendor 21 - TaxiCo,LocalShop,AU,AUD,1.0,111.13,111.13,RCT819265,False,False,False,False,APR013,Approver 13,False,True,True,Missing PO noted,False,False,False,1
CLM000345,EMP038,Employee 38,Lab Tech,Administration,2024-07-27,11:05:07,2024-11-03,True,Training,VEN0104,Vendor 104 - SubscriptionService,UniformShop,AU,INR,0.018,105.94,1.91,RCT893454,True,False,True,False,APR017,Approver 17,False,True,True,Urgent supply,False,False,False,4
CLM000346,EMP015,Employee 15,Technician,Outpatient,2024-12-15,01:35:03,2025-01-18,True,Taxi,VEN0017,Vendor 17 - TaxiCo,UniformShop,AU,AUD,1.0,23.49,23.49,RCT830897,False,True,True,False,APR007,Approver 7,False,True,True,Retrospective claim,False,False,False,3
CLM000347,EMP023,Employee 23,Admin,Administration,2024-12-21,23:42:17,2024-12-21,False,Uniforms,VEN0088,Vendor 88 - LocalShop,Courier,AU,AUD,1.0,39.65,39.65,RCT959222,False,False,True,False,EMP023,Employee 23,True,True,True,,False,False,False,4
CLM000348,EMP005,Employee 5,Pharmacist,Emergency,2024-08-28,05:36:02,2024-11-20,True,Accommodation,VEN0016,Vendor 16 - Hotel,Catering,AU,AUD,1.0,64.56,64.56,RCT790266,False,False,False,False,APR010,Approver 10,False,True,True,Urgent supply,False,False,False,1
CLM000349,EMP045,Employee 45,Lab Tech,Pharmacy,2024-05-05,21:46:14,2024-08-21,True,Meals,VEN0114,Vendor 114 - UniformShop,Catering,AU,AUD,1.0,29.27,29.27,RCT169918,True,False,True,False,APR015,Approver 15,False,True,True,,False,False,False,4
CLM000350,EMP039,Employee 39,Doctor,Administration,2024-08-09,17:35:04,2024-08-09,False,Parking,VEN0058,Vendor 58 - TaxiCo,MedicalSupplier,IN,AUD,1.0,11.34,11.34,RCT835381,False,False,False,False,APR018,Approver 18,False,True,False,Missing PO noted,False,False,False,0
CLM000351,EMP038,Employee 38,Lab Tech,Administration,2024-07-09,23:08:32,2024-07-13,False,Taxi,VEN0039,Vendor 39 - UniformShop,MedicalSupplier,AU,AUD,1.0,44.28,44.28,RCT879592,False,False,False,False,APR003,Approver 3,False,True,True,,False,False,False,0
CLM000352,EMP073,Employee 73,Nurse,Emergency,2024-10-12,06:44:15,2024-12-17,True,Parking,VEN0070,Vendor 70 - UniformShop,SubscriptionService,AU,AUD,1.0,21.68,21.68,RCT644719,False,False,True,False,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,2
CLM000353,EMP023,Employee 23,Admin,Administration,2024-03-10,07:46:50,2024-05-04,True,Accommodation,VEN0019,Vendor 19 - MedicalSupplier,UniformShop,AU,AUD,1.0,19.79,19.79,RCT769646,False,False,True,False,APR009,Approver 9,False,True,True,Retrospective claim,False,False,False,2
CLM000354,EMP001,Employee 1,Lab Tech,Emergency,2024-06-04,17:09:33,2024-07-05,True,Medical Supplies,VEN0021,Vendor 21 - TaxiCo,LocalShop,AU,NZD,0.92,181.03,166.55,RCT469438,False,False,False,False,APR013,Approver 13,False,True,True,Missing PO noted,False,False,False,1
CLM000355,EMP045,Employee 45,Lab Tech,Pharmacy,2024-05-05,12:55:56,2024-05-05,False,Uniforms,VEN0066,Vendor 66 - Courier,Catering,AU,AUD,1.0,141.08,141.08,RCT676967,False,False,True,False,APR005,Approver 5,False,True,True,Urgent supply,False,False,False,1
CLM000356,EMP017,Employee 17,Admin,Emergency,2024-08-19,09:30:19,2024-08-19,False,Taxi,VEN0045,Vendor 45 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,57.5,57.5,RCT414922,False,False,False,False,APR015,Approver 15,False,True,True,Retrospective claim,False,False,False,0
CLM000357,EMP052,Employee 52,Pharmacist,Pharmacy,2024-07-17,09:39:02,2024-07-17,False,Meals,VEN0110,Vendor 110 - SubscriptionService,UniformShop,AU,AUD,1.0,5.0,5.0,RCT582732,False,False,False,False,APR014,Approver 14,False,True,True,,False,False,False,0
CLM000358,EMP052,Employee 52,Pharmacist,Pharmacy,2024-08-09,03:52:54,2024-08-09,False,Meals,VEN0004,Vendor 4 - TaxiCo,TaxiCo,AU,AUD,1.0,22.89,22.89,RCT440464,False,True,False,False,APR004,Approver 4,False,True,False,Retrospective claim,False,False,False,1
CLM000359,EMP043,Employee 43,Nurse,Surgery,2024-09-06,21:11:02,2024-11-20,True,Conference,VEN0115,Vendor 115 - LocalShop,MedicalSupplier,AU,AUD,1.0,2997.5,2997.5,RCT918017,False,False,False,False,APR001,Approver 1,False,True,True,Training course approved,False,False,False,1
CLM000360,EMP061,Employee 61,Pharmacist,Outpatient,2024-10-17,08:38:13,2024-10-17,False,Parking,VEN0109,Vendor 109 - SubscriptionService,SubscriptionService,CN,AUD,1.0,23.83,23.83,RCT762903,False,False,False,False,APR002,Approver 2,False,True,True,Training course approved,False,False,False,0
CLM000361,EMP040,Employee 40,Physio,Emergency,2024-02-29,13:44:35,2024-02-29,False,Meals,VEN0037,Vendor 37 - LocalShop,ConferenceOrganizer,AU,INR,0.018,5.0,0.09,RCT703198,False,False,False,False,APR001,Approver 1,False,True,True,Retrospective claim,False,False,False,0
